141,1110508,"1110508","古山","ふるさん","夕張郡由仁町字古山","141.793969","42.975256","JR室蘭本線(苫小牧～岩見沢)","JR室蘭本線(苫小牧～岩見沢)","北海道"
142,1110509,"1110509","由仁","ゆに","夕張郡由仁町古山","141.785868","43.012206","JR室蘭本線(苫小牧～岩見沢)","JR室蘭本線(苫小牧～岩見沢)","北海道"
143,1110510,"1110510","栗山","くりやま","夕張郡栗山町中央３丁目","141.775603","43.058164","JR室蘭本線(苫小牧～岩見沢)","JR室蘭本線(苫小牧～岩見沢)","北海道"
144,1110511,"1110511","栗丘","くりおか","岩見沢市栗沢町栗丘","141.744333","43.085444","JR室蘭本線(苫小牧～岩見沢)","JR室蘭本線(苫小牧～岩見沢)","北海道"
145,1110512,"1110512","栗沢","くりさわ","岩見沢市栗沢町本町","141.739743","43.120367","JR室蘭本線(苫小牧～岩見沢)","JR室蘭本線(苫小牧～岩見沢)","北海道"
146,1110513,"1110513","志文","しぶん","岩見沢市志文本町１条４丁目","141.744443","43.158903","JR室蘭本線(苫小牧～岩見沢)","JR室蘭本線(苫小牧～岩見沢)","北海道"
147,1110514,"1110327","岩見沢","いわみざわ","岩見沢市有明町南","141.759359","43.204201","JR室蘭本線(苫小牧～岩見沢)","JR室蘭本線(苫小牧～岩見沢)","北海道"
148,1110601,"1110335","滝川","たきかわ","滝川市栄町４丁目","141.900807","43.555278","JR根室本線(滝川～新得)","JR根室本線(滝川～新得)","北海道"
149,1110602,"1110602","東滝川","ひがしたきかわ","滝川市東滝川","141.98031","43.574037","JR根室本線(滝川～新得)","JR根室本線(滝川～新得)","北海道"
150,1110603,"1110603","赤平","あかびら","赤平市泉町１丁目","142.048669","43.555144","JR根室本線(滝川～新得)","JR根室本線(滝川～新得)","北海道"
151,1110604,"1110604","茂尻","もしり","赤平市字茂尻町南２丁目","142.082156","43.537314","JR根室本線(滝川～新得)","JR根室本線(滝川～新得)","北海道"
152,1110605,"1110605","平岸","ひらぎし","赤平市平岸仲町１丁目","142.123872","43.541401","JR根室本線(滝川～新得)","JR根室本線(滝川～新得)","北海道"
153,1110606,"1110606","芦別","あしべつ","芦別市本町","142.184543","43.516636","JR根室本線(滝川～新得)","JR根室本線(滝川～新得)","北海道"
154,1110607,"1110607","上芦別","かみあしべつ","芦別市上芦別町","142.210855","43.48871","JR根室本線(滝川～新得)","JR根室本線(滝川～新得)","北海道"
155,1110608,"1110608","野花南","のかなん","芦別市野花南町","142.261772","43.474418","JR根室本線(滝川～新得)","JR根室本線(滝川～新得)","北海道"
156,1110609,"1110609","島ノ下","しまのした","富良野市字島ノ下","142.350406","43.3744","JR根室本線(滝川～新得)","JR根室本線(滝川～新得)","北海道"
157,1110610,"1110610","富良野","ふらの","富良野市日の出町","142.391374","43.347114","JR根室本線(滝川～新得)","JR根室本線(滝川～新得)","北海道"
158,1110611,"1110611","布部","ぬのべ","富良野市字布部市街地","142.400595","43.291991","JR根室本線(滝川～新得)","JR根室本線(滝川～新得)","北海道"
159,1110612,"1110612","山部","やまべ","富良野市字山部市山部中町","142.381522","43.244645","JR根室本線(滝川～新得)","JR根室本線(滝川～新得)","北海道"
160,1110613,"1110613","下金山","しもかなやま","空知郡南富良野町字下金山","142.415402","43.197328","JR根室本線(滝川～新得)","JR根室本線(滝川～新得)","北海道"
161,1110614,"1110614","金山","かなやま","空知郡南富良野町字金山","142.416201","43.136115","JR根室本線(滝川～新得)","JR根室本線(滝川～新得)","北海道"
162,1110615,"1110615","東鹿越","ひがししかごえ","空知郡南富良野町東鹿越","142.523472","43.164011","JR根室本線(滝川～新得)","JR根室本線(滝川～新得)","北海道"
